"","Fractures","Sprains, strains, tears","Amputations","Bruise, contusions","Chemical burns and corrosions","Heat (thermal) burns","Soreness, pain","Cuts, lacerations","Punctures (except gunshot wounds)","Cuts, lacerations, punctures","Carpal tunnel syndrome","Tendonitis","With sprains","With fractures","Multiple traumatic injuries","all other","value"
"1823",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1824",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1825",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1826",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1827",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1828",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1829",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1830",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1831",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1832",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1833",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1834",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1835",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1836",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"1837",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1838",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1839",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1840",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1841",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1842",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1843",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1844",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1845",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1846",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1847",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1848",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1849",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1850",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1851",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1852",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50
"1853",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"1854",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1855",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1856",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39
"1857",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1858",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1859",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1860",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1861",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1862",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1863",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1864",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1865",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1866",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1867",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1868",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1869",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1870",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1871",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1872",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1873",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1874",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1875",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1876",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1877",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1878",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1879",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1880",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1881",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1882",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1883",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1884",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1885",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1886",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1887",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1888",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1889",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"1890",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1891",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1892",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1893",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1894",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1895",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1896",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1897",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1898",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1899",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1900",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1901",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1902",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1903",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1904",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1905",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1906",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1907",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1908",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1909",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1910",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1911",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1912",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1913",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1914",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1915",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1916",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1917",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1918",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
"1919",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1920",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1921",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36
"1922",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62
"1923",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1924",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1925",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1926",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1927",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1928",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1929",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1930",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1931",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1932",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1933",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1934",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1935",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1936",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1937",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1938",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1939",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1940",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1941",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1942",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1943",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1944",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1945",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1946",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1947",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1948",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1949",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1950",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1951",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1952",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1953",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1954",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1955",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1956",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1957",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1958",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1959",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1960",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1961",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1962",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124
"1963",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1964",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1965",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1966",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1967",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1968",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1969",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1970",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1971",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1972",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1973",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1974",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1975",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1976",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1977",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1978",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120
"1979",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1980",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1981",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1982",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1983",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1984",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1985",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1986",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1987",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1988",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1989",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1990",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1991",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1992",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1993",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1994",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1995",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1996",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1997",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1998",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1999",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"2000",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2001",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"2002",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2003",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"2004",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"2005",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2006",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"2007",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"2008",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2009",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2011",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2012",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2013",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2014",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2015",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"2016",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
"2017",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2018",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2019",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2020",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2021",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2022",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"2023",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2024",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"2025",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2026",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64
"2027",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"2028",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"2029",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"2030",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2031",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2032",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103
"2033",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2034",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2035",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2036",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2037",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2038",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2039",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2040",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"2041",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2042",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"2043",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2044",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2045",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"2046",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2047",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"2048",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"2049",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2050",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2051",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"2052",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"2053",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2054",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2055",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124
"2056",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2057",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2058",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2059",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"2060",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2061",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2062",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2063",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2064",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42
"2065",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2066",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2067",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"2068",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2069",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"2070",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97
"2071",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
"2072",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2073",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2074",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2075",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2076",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"2077",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2078",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2079",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2080",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2081",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2082",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2083",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2084",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2085",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
"2086",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2087",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42
"2088",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2089",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2090",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2091",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2092",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2093",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2094",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2095",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"2096",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"2097",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120
"2098",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2099",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"2100",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"2101",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"2102",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2103",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"2104",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"2105",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2106",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120
"2107",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2108",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2109",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"2110",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"2111",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
"2112",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2113",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
"2114",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2115",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2116",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2117",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2118",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"2119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"2120",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2121",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2122",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2123",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"2124",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"2125",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2126",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2127",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2128",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"2129",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2130",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2131",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2132",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2133",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2134",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2135",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"2136",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2137",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2138",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2139",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2140",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2141",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2142",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2143",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90
"2144",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"2145",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2146",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"2147",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2148",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2149",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2150",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2151",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2153",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"2155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"2156",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2157",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2158",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2159",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"2160",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2161",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2163",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"2164",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"2165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"2166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2167",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"2168",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"2169",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2170",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2171",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49
"2172",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"2173",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2174",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"2175",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"2176",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"2177",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2178",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"2179",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2180",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"2181",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"2182",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2183",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2184",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2185",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"2186",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
