"","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","value"
"2140",0,0,0,0,1,0,0,5
"2141",0,0,0,0,1,0,0,180
"2142",0,0,0,0,1,0,0,4
"2143",0,0,0,0,1,0,0,15
"2144",0,0,0,0,1,0,0,9
"2145",0,0,0,0,1,0,0,5
"2146",0,0,0,0,1,0,0,5
"2147",0,0,0,0,1,0,0,7
"2148",0,0,0,0,1,0,0,7
"2149",0,0,0,0,1,0,0,4
"2150",0,0,0,0,1,0,0,1
"2151",0,0,0,0,1,0,0,2
"2152",0,0,0,0,1,0,0,3
"2153",0,0,0,0,1,0,0,1
"2154",0,0,0,0,1,0,0,11
"2155",0,0,0,0,1,0,0,3
"2156",0,0,0,0,1,0,0,3
"2157",0,0,0,0,1,0,0,3
"2158",0,0,0,0,1,0,0,5
"2159",0,0,0,0,1,0,0,1
"2160",0,0,0,0,1,0,0,11
"2161",0,0,0,0,1,0,0,15
"2162",0,0,0,0,1,0,0,2
"2163",0,0,0,0,1,0,0,116
"2164",0,0,0,0,1,0,0,3
"2165",0,0,0,0,1,0,0,5
"2166",0,0,0,0,1,0,0,5
"2167",0,0,0,0,1,0,0,8
"2168",0,0,0,0,1,0,0,26
"2169",0,0,0,0,1,0,0,25
"2170",0,0,0,0,1,0,0,14
"2171",0,0,0,0,1,0,0,4
"2172",0,0,0,0,1,0,0,3
"2173",0,0,0,0,1,0,0,3
"2174",0,0,0,0,1,0,0,7
"2175",0,0,0,0,1,0,0,72
"2176",0,0,0,0,1,0,0,10
"2177",0,0,0,0,1,0,0,10
"2178",0,0,0,0,1,0,0,115
"2179",0,0,0,0,1,0,0,10
"2180",0,0,0,0,1,0,0,24
"2181",0,0,0,0,1,0,0,26
"2182",0,0,0,0,1,0,0,28
"2183",0,0,0,0,1,0,0,13
"2184",0,0,0,0,1,0,0,5
"2185",0,0,0,0,1,0,0,27
"2186",0,0,0,0,1,0,0,2
"2187",0,0,0,0,1,0,0,70
"2188",0,0,0,0,1,0,0,180
"2189",0,0,0,0,1,0,0,21
"2190",0,0,0,0,1,0,0,4
"2191",0,0,0,0,1,0,0,2
"2192",0,0,0,0,1,0,0,27
"2193",0,0,0,0,1,0,0,5
"2194",0,0,0,0,1,0,0,104
"2195",0,0,0,0,1,0,0,8
"2196",0,0,0,0,1,0,0,3
"2197",0,0,0,0,1,0,0,4
"2198",0,0,0,0,1,0,0,17
"2199",0,0,0,0,1,0,0,8
"2200",0,0,0,0,1,0,0,31
"2201",0,0,0,0,1,0,0,6
"2202",0,0,0,0,1,0,0,8
"2203",0,0,0,0,1,0,0,4
"2204",0,0,0,0,1,0,0,12
"2205",0,0,0,0,1,0,0,1
"2206",0,0,0,0,1,0,0,60
"2207",0,0,0,0,1,0,0,10
"2208",0,0,0,0,1,0,0,13
"2209",0,0,0,0,1,0,0,15
"2210",0,0,0,0,1,0,0,30
"2211",0,0,0,0,1,0,0,6
"2212",0,0,0,0,1,0,0,5
"2213",0,0,0,0,1,0,0,4
"2214",0,0,0,0,1,0,0,6
"2215",0,0,0,0,1,0,0,27
"2216",0,0,0,0,1,0,0,34
"2217",0,0,0,0,1,0,0,20
"2218",0,0,0,0,1,0,0,5
"2219",0,0,0,0,1,0,0,59
"2220",0,0,0,0,1,0,0,4
"2221",0,0,0,0,1,0,0,2
"2222",0,0,0,0,1,0,0,5
"2223",0,0,0,0,1,0,0,4
"2224",0,0,0,0,1,0,0,4
"2225",0,0,0,0,1,0,0,7
"2226",0,0,0,0,1,0,0,13
"2227",0,0,0,0,1,0,0,101
"2228",0,0,0,0,1,0,0,157
"2229",0,0,0,0,1,0,0,7
"2230",0,0,0,0,1,0,0,4
"2231",0,0,0,0,1,0,0,19
"2232",0,0,0,0,1,0,0,17
"2233",0,0,0,0,1,0,0,2
"2234",0,0,0,0,1,0,0,43
"2235",0,0,0,0,1,0,0,7
"2236",0,0,0,0,1,0,0,8
"2237",0,0,0,0,1,0,0,18
"2238",0,0,0,0,1,0,0,60
"2239",0,0,0,0,1,0,0,11
"2240",0,0,0,0,1,0,0,4
"2241",0,0,0,0,1,0,0,3
"2242",0,0,0,0,1,0,0,6
"2243",0,0,0,0,1,0,0,3
"2244",0,0,0,0,1,0,0,4
"2245",0,0,0,0,1,0,0,5
"2246",0,0,0,0,1,0,0,7
"2247",0,0,0,0,1,0,0,1
"2248",0,0,0,0,1,0,0,3
"2249",0,0,0,0,1,0,0,1
"2250",0,0,0,0,1,0,0,10
"2251",0,0,0,0,1,0,0,15
"2252",0,0,0,0,1,0,0,2
"2253",0,0,0,0,1,0,0,1
"2254",0,0,0,0,1,0,0,10
"2255",0,0,0,0,1,0,0,2
"2256",0,0,0,0,1,0,0,4
"2257",0,0,0,0,1,0,0,2
"2258",0,0,0,0,1,0,0,3
"2259",0,0,0,0,1,0,0,2
"2260",0,0,0,0,1,0,0,2
"2261",0,0,0,0,1,0,0,18
"2262",0,0,0,0,1,0,0,48
"2263",0,0,0,0,1,0,0,6
"2264",0,0,0,0,1,0,0,3
"2265",0,0,0,0,1,0,0,4
"2266",0,0,0,0,1,0,0,1
"2267",0,0,0,0,1,0,0,4
"2268",0,0,0,0,1,0,0,1
"2269",0,0,0,0,1,0,0,15
"2270",0,0,0,0,1,0,0,5
"2271",0,0,0,0,1,0,0,45
"2272",0,0,0,0,1,0,0,6
"2273",0,0,0,0,1,0,0,21
"2274",0,0,0,0,1,0,0,65
"2275",0,0,0,0,1,0,0,3
"2276",0,0,0,0,1,0,0,5
"2277",0,0,0,0,1,0,0,1
"2278",0,0,0,0,1,0,0,14
"2279",0,0,0,0,1,0,0,1
"2280",0,0,0,0,1,0,0,10
"2281",0,0,0,0,1,0,0,7
"2282",0,0,0,0,1,0,0,8
"2283",0,0,0,0,1,0,0,30
"2284",0,0,0,0,1,0,0,10
"2285",0,0,0,0,1,0,0,30
"2286",0,0,0,0,1,0,0,3
"2287",0,0,0,0,1,0,0,4
"2288",0,0,0,0,1,0,0,2
"2289",0,0,0,0,1,0,0,15
"2290",0,0,0,0,1,0,0,14
"2291",0,0,0,0,1,0,0,3
"2292",0,0,0,0,1,0,0,21
"2293",0,0,0,0,1,0,0,5
"2294",0,0,0,0,1,0,0,1
"2295",0,0,0,0,1,0,0,5
"2296",0,0,0,0,1,0,0,32
"2297",0,0,0,0,1,0,0,5
"2298",0,0,0,0,1,0,0,2
"2299",0,0,0,0,1,0,0,2
"2300",0,0,0,0,1,0,0,4
"2301",0,0,0,0,1,0,0,8
"2302",0,0,0,0,1,0,0,32
"2303",0,0,0,0,1,0,0,3
"2304",0,0,0,0,1,0,0,25
"2305",0,0,0,0,1,0,0,2
"2306",0,0,0,0,1,0,0,50
"2307",0,0,0,0,1,0,0,9
"2308",0,0,0,0,1,0,0,1
"2309",0,0,0,0,1,0,0,15
"2310",0,0,0,0,1,0,0,2
"2311",0,0,0,0,1,0,0,4
"2312",0,0,0,0,1,0,0,1
"2313",0,0,0,0,1,0,0,14
"2314",0,0,0,0,1,0,0,5
"2315",0,0,0,0,1,0,0,21
"2316",0,0,0,0,1,0,0,6
"2317",0,0,0,0,1,0,0,124
"2318",0,0,0,0,1,0,0,1
"2319",0,0,0,0,1,0,0,5
"2320",0,0,0,0,1,0,0,15
"2321",0,0,0,0,1,0,0,2
"2322",0,0,0,0,1,0,0,14
"2323",0,0,0,0,1,0,0,2
"2324",0,0,0,0,1,0,0,1
"2325",0,0,0,0,1,0,0,4
"2326",0,0,0,0,1,0,0,2
"2327",0,0,0,0,1,0,0,4
"2328",0,0,0,0,1,0,0,2
"2329",0,0,0,0,1,0,0,10
"2330",0,0,0,0,1,0,0,4
"2331",0,0,0,0,1,0,0,5
"2332",0,0,0,0,1,0,0,12
"2333",0,0,0,0,1,0,0,11
"2334",0,0,0,0,1,0,0,7
"2335",0,0,0,0,1,0,0,3
"2336",0,0,0,0,1,0,0,20
"2337",0,0,0,0,1,0,0,4
"2338",0,0,0,0,1,0,0,6
"2339",0,0,0,0,1,0,0,3
"2340",0,0,0,0,1,0,0,48
"2341",0,0,0,0,1,0,0,40
"2342",0,0,0,0,1,0,0,7
"2343",0,0,0,0,1,0,0,3
"2344",0,0,0,0,1,0,0,60
"2345",0,0,0,0,1,0,0,2
"2346",0,0,0,0,1,0,0,5
"2347",0,0,0,0,1,0,0,7
"2348",0,0,0,0,1,0,0,4
"2349",0,0,0,0,1,0,0,3
"2350",0,0,0,0,1,0,0,15
"2351",0,0,0,0,1,0,0,13
"2352",0,0,0,0,1,0,0,6
"2353",0,0,0,0,1,0,0,20
"2354",0,0,0,0,1,0,0,8
"2355",0,0,0,0,1,0,0,10
"2356",0,0,0,0,1,0,0,14
"2357",0,0,0,0,1,0,0,3
"2358",0,0,0,0,1,0,0,4
"2359",0,0,0,0,1,0,0,3
"2360",0,0,0,0,1,0,0,4
"2361",0,0,0,0,1,0,0,1
"2362",0,0,0,0,1,0,0,6
"2363",0,0,0,0,1,0,0,4
"2364",0,0,0,0,1,0,0,3
"2365",0,0,0,0,1,0,0,121
"2366",0,0,0,0,1,0,0,3
"2367",0,0,0,0,1,0,0,4
"2368",0,0,0,0,1,0,0,7
"2369",0,0,0,0,1,0,0,7
"2370",0,0,0,0,1,0,0,12
"2371",0,0,0,0,1,0,0,1
"2372",0,0,0,0,1,0,0,2
"2373",0,0,0,0,1,0,0,4
"2374",0,0,0,0,1,0,0,1
"2375",0,0,0,0,1,0,0,9
"2376",0,0,0,0,1,0,0,6
"2377",0,0,0,0,1,0,0,7
"2378",0,0,0,0,1,0,0,5
"2379",0,0,0,0,1,0,0,8
"2380",0,0,0,0,1,0,0,5
"2381",0,0,0,0,1,0,0,3
"2382",0,0,0,0,1,0,0,13
"2383",0,0,0,0,1,0,0,4
"2384",0,0,0,0,1,0,0,3
"2385",0,0,0,0,1,0,0,3
"2386",0,0,0,0,1,0,0,4
"2387",0,0,0,0,1,0,0,8
"2388",0,0,0,0,1,0,0,64
"2389",0,0,0,0,1,0,0,5
"2390",0,0,0,0,1,0,0,3
"2391",0,0,0,0,1,0,0,3
"2392",0,0,0,0,1,0,0,1
"2393",0,0,0,0,1,0,0,3
"2394",0,0,0,0,1,0,0,1
"2395",0,0,0,0,1,0,0,6
"2396",0,0,0,0,1,0,0,5
"2397",0,0,0,0,1,0,0,3
"2398",0,0,0,0,1,0,0,3
"2399",0,0,0,0,1,0,0,10
"2400",0,0,0,0,1,0,0,1
"2401",0,0,0,0,1,0,0,69
"2402",0,0,0,0,1,0,0,2
"2403",0,0,0,0,1,0,0,62
"2404",0,0,0,0,1,0,0,3
"2405",0,0,0,0,1,0,0,4
"2406",0,0,0,0,1,0,0,5
"2407",0,0,0,0,1,0,0,124
"2408",0,0,0,0,1,0,0,2
"2409",0,0,0,0,1,0,0,1
"2410",0,0,0,0,1,0,0,1
"2411",0,0,0,0,1,0,0,2
"2412",0,0,0,0,1,0,0,5
"2413",0,0,0,0,1,0,0,4
"2414",0,0,0,0,1,0,0,2
"2415",0,0,0,0,1,0,0,2
"2416",0,0,0,0,1,0,0,3
"2417",0,0,0,0,1,0,0,10
"2418",0,0,0,0,1,0,0,20
"2419",0,0,0,0,1,0,0,5
"2420",0,0,0,0,1,0,0,10
"2421",0,0,0,0,1,0,0,4
"2422",0,0,0,0,1,0,0,2
"2423",0,0,0,0,1,0,0,14
"2424",0,0,0,0,1,0,0,5
"2425",0,0,0,0,1,0,0,12
"2426",0,0,0,0,1,0,0,2
"2427",0,0,0,0,1,0,0,7
"2428",0,0,0,0,1,0,0,15
"2429",0,0,0,0,1,0,0,4
"2430",0,0,0,0,1,0,0,14
"2431",0,0,0,0,1,0,0,5
"2432",0,0,0,0,1,0,0,5
"2433",0,0,0,0,1,0,0,6
"2434",0,0,0,0,1,0,0,5
"2435",0,0,0,0,1,0,0,13
"2436",0,0,0,0,1,0,0,7
"2437",0,0,0,0,1,0,0,3
"2438",0,0,0,0,1,0,0,3
"2439",0,0,0,0,1,0,0,7
"2440",0,0,0,0,1,0,0,8
"2441",0,0,0,0,1,0,0,1
"2442",0,0,0,0,1,0,0,4
"2443",0,0,0,0,1,0,0,3
"2444",0,0,0,0,1,0,0,2
"2445",0,0,0,0,1,0,0,22
"2446",0,0,0,0,1,0,0,4
"2447",0,0,0,0,1,0,0,11
"2448",0,0,0,0,1,0,0,13
"2449",0,0,0,0,1,0,0,12
"2450",0,0,0,0,1,0,0,10
"2451",0,0,0,0,1,0,0,3
"2452",0,0,0,0,1,0,0,21
"2453",0,0,0,0,1,0,0,65
"2454",0,0,0,0,1,0,0,7
"2455",0,0,0,0,1,0,0,7
"2456",0,0,0,0,1,0,0,4
"2457",0,0,0,0,1,0,0,2
"2458",0,0,0,0,1,0,0,1
"2459",0,0,0,0,1,0,0,5
"2460",0,0,0,0,1,0,0,4
"2461",0,0,0,0,1,0,0,3
"2462",0,0,0,0,1,0,0,4
"2463",0,0,0,0,1,0,0,6
"2464",0,0,0,0,1,0,0,9
"2465",0,0,0,0,1,0,0,6
"2466",0,0,0,0,1,0,0,3
"2467",0,0,0,0,1,0,0,59
"2468",0,0,0,0,1,0,0,29
"2469",0,0,0,0,1,0,0,5
"2470",0,0,0,0,1,0,0,4
"2471",0,0,0,0,1,0,0,7
"2472",0,0,0,0,1,0,0,2
"2473",0,0,0,0,1,0,0,2
"2474",0,0,0,0,1,0,0,28
"2475",0,0,0,0,1,0,0,8
"2476",0,0,0,0,1,0,0,61
"2477",0,0,0,0,1,0,0,6
"2478",0,0,0,0,1,0,0,4
"2479",0,0,0,0,1,0,0,7
"2480",0,0,0,0,1,0,0,48
"2481",0,0,0,0,1,0,0,3
"2482",0,0,0,0,1,0,0,9
"2483",0,0,0,0,1,0,0,26
"2484",0,0,0,0,1,0,0,6
"2485",0,0,0,0,1,0,0,10
"2486",0,0,0,0,1,0,0,10
"2487",0,0,0,0,1,0,0,7
"2488",0,0,0,0,1,0,0,6
"2489",0,0,0,0,1,0,0,3
"2490",0,0,0,0,1,0,0,3
"2491",0,0,0,0,1,0,0,4
"2492",0,0,0,0,1,0,0,5
"2493",0,0,0,0,1,0,0,10
"2494",0,0,0,0,1,0,0,12
"2495",0,0,0,0,1,0,0,2
"2496",0,0,0,0,1,0,0,4
"2497",0,0,0,0,1,0,0,5
"2498",0,0,0,0,1,0,0,5
"2499",0,0,0,0,1,0,0,6
"2500",0,0,0,0,1,0,0,3
"2501",0,0,0,0,1,0,0,2
"2502",0,0,0,0,1,0,0,7
"2503",0,0,0,0,1,0,0,17
"2504",0,0,0,0,1,0,0,33
"2505",0,0,0,0,1,0,0,1
"2506",0,0,0,0,1,0,0,5
"2507",0,0,0,0,1,0,0,14
"2508",0,0,0,0,1,0,0,5
"2509",0,0,0,0,1,0,0,3
"2510",0,0,0,0,1,0,0,2
"2511",0,0,0,0,1,0,0,5
"2512",0,0,0,0,1,0,0,3
"2513",0,0,0,0,1,0,0,3
"2514",0,0,0,0,1,0,0,3
"2515",0,0,0,0,1,0,0,7
"2516",0,0,0,0,1,0,0,2
"2517",0,0,0,0,1,0,0,4
"2518",0,0,0,0,1,0,0,2
"2519",0,0,0,0,1,0,0,5
"2520",0,0,0,0,1,0,0,3
"2521",0,0,0,0,1,0,0,105
"2522",0,0,0,0,1,0,0,2
"2523",0,0,0,0,1,0,0,38
"2524",0,0,0,0,1,0,0,8
"2525",0,0,0,0,1,0,0,4
"2526",0,0,0,0,1,0,0,4
"2527",0,0,0,0,0,1,0,11
"2528",0,0,0,0,0,1,0,4
"2529",0,0,0,0,0,1,0,8
"2530",0,0,0,0,0,1,0,9
"2531",0,0,0,0,0,1,0,56
"2532",0,0,0,0,0,1,0,2
"2533",0,0,0,0,0,1,0,7
"2534",0,0,0,0,0,1,0,1
"2535",0,0,0,0,0,1,0,12
"2536",0,0,0,0,0,1,0,9
"2537",0,0,0,0,0,1,0,4
"2538",0,0,0,0,0,1,0,5
"2539",0,0,0,0,0,1,0,3
"2540",0,0,0,0,0,1,0,4
"2541",0,0,0,0,0,1,0,14
"2542",0,0,0,0,0,1,0,10
"2543",0,0,0,0,0,1,0,15
"2544",0,0,0,0,0,1,0,150
"2545",0,0,0,0,0,1,0,9
"2546",0,0,0,0,0,1,0,3
"2547",0,0,0,0,0,1,0,7
"2548",0,0,0,0,0,1,0,3
"2549",0,0,0,0,0,1,0,5
"2550",0,0,0,0,0,1,0,6
"2551",0,0,0,0,0,1,0,15
"2552",0,0,0,0,0,1,0,10
"2553",0,0,0,0,0,1,0,35
"2554",0,0,0,0,0,1,0,4
"2555",0,0,0,0,0,1,0,4
"2556",0,0,0,0,0,1,0,5
"2557",0,0,0,0,0,1,0,40
"2558",0,0,0,0,0,1,0,9
"2559",0,0,0,0,0,1,0,11
"2560",0,0,0,0,0,1,0,4
"2561",0,0,0,0,0,1,0,7
"2562",0,0,0,0,0,1,0,9
"2563",0,0,0,0,0,1,0,3
"2564",0,0,0,0,0,1,0,14
"2565",0,0,0,0,0,1,0,12
"2566",0,0,0,0,0,1,0,7
"2567",0,0,0,0,0,1,0,11
"2568",0,0,0,0,0,1,0,7
"2569",0,0,0,0,0,1,0,3
"2570",0,0,0,0,0,1,0,11
"2571",0,0,0,0,0,1,0,2
"2572",0,0,0,0,0,1,0,56
"2573",0,0,0,0,0,1,0,2
"2574",0,0,0,0,0,1,0,7
"2575",0,0,0,0,0,1,0,5
"2576",0,0,0,0,0,1,0,5
"2577",0,0,0,0,0,1,0,10
"2578",0,0,0,0,0,1,0,9
"2579",0,0,0,0,0,1,0,18
"2580",0,0,0,0,0,1,0,1
"2581",0,0,0,0,0,1,0,3
"2582",0,0,0,0,0,1,0,1
"2583",0,0,0,0,0,1,0,15
"2584",0,0,0,0,0,1,0,14
"2585",0,0,0,0,0,1,0,7
"2586",0,0,0,0,0,1,0,6
"2587",0,0,0,0,0,1,0,5
"2588",0,0,0,0,0,1,0,7
"2589",0,0,0,0,0,1,0,13
"2590",0,0,0,0,0,1,0,6
"2591",0,0,0,0,0,1,0,4
"2592",0,0,0,0,0,1,0,10
"2593",0,0,0,0,0,1,0,18
"2594",0,0,0,0,0,1,0,8
"2595",0,0,0,0,0,1,0,36
"2596",0,0,0,0,0,1,0,8
"2597",0,0,0,0,0,1,0,9
"2598",0,0,0,0,0,1,0,7
"2599",0,0,0,0,0,1,0,12
"2600",0,0,0,0,0,1,0,3
"2601",0,0,0,0,0,1,0,4
"2602",0,0,0,0,0,1,0,14
"2603",0,0,0,0,0,1,0,10
"2604",0,0,0,0,0,1,0,15
"2605",0,0,0,0,0,1,0,5
"2606",0,0,0,0,0,1,0,9
"2607",0,0,0,0,0,1,0,150
"2608",0,0,0,0,0,1,0,9
"2609",0,0,0,0,0,1,0,3
"2610",0,0,0,0,0,1,0,7
"2611",0,0,0,0,0,1,0,33
"2612",0,0,0,0,0,1,0,7
"2613",0,0,0,0,0,1,0,5
"2614",0,0,0,0,0,1,0,3
"2615",0,0,0,0,0,1,0,2
"2616",0,0,0,0,0,1,0,4
"2617",0,0,0,0,0,1,0,6
"2618",0,0,0,0,0,1,0,180
"2619",0,0,0,0,0,1,0,3
"2620",0,0,0,0,0,1,0,11
"2621",0,0,0,0,0,1,0,4
"2622",0,0,0,0,0,1,0,2
"2623",0,0,0,0,0,1,0,12
"2624",0,0,0,0,0,1,0,5
"2625",0,0,0,0,0,1,0,44
"2626",0,0,0,0,0,1,0,9
"2627",0,0,0,0,0,1,0,5
"2628",0,0,0,0,0,1,0,7
"2629",0,0,0,0,0,1,0,9
"2630",0,0,0,0,0,1,0,9
"2631",0,0,0,0,0,1,0,19
"2632",0,0,0,0,0,1,0,5
"2633",0,0,0,0,0,1,0,4
"2634",0,0,0,0,0,1,0,3
"2635",0,0,0,0,0,1,0,14
"2636",0,0,0,0,0,1,0,12
"2637",0,0,0,0,0,1,0,5
"2638",0,0,0,0,0,1,0,6
"2639",0,0,0,0,0,1,0,7
"2640",0,0,0,0,0,1,0,11
"2641",0,0,0,0,0,1,0,7
"2642",0,0,0,0,0,1,0,3
"2643",0,0,0,0,0,1,0,7
"2644",0,0,0,0,0,1,0,6
"2645",0,0,0,0,0,1,0,6
"2646",0,0,0,0,0,1,0,7
"2647",0,0,0,0,0,1,0,8
"2648",0,0,0,0,0,1,0,2
"2649",0,0,0,0,0,1,0,132
"2650",0,0,0,0,0,1,0,14
"2651",0,0,0,0,0,1,0,14
"2652",0,0,0,0,0,1,0,4
"2653",0,0,0,0,0,1,0,1
"2654",0,0,0,0,0,1,0,3
"2655",0,0,0,0,0,1,0,1
"2656",0,0,0,0,0,1,0,2
"2657",0,0,0,0,0,1,0,21
"2658",0,0,0,0,0,1,0,2
"2659",0,0,0,0,0,1,0,2
"2660",0,0,0,0,0,1,0,2
"2661",0,0,0,0,0,1,0,5
"2662",0,0,0,0,0,1,0,11
"2663",0,0,0,0,0,1,0,4
"2664",0,0,0,0,0,1,0,2
"2665",0,0,0,0,0,1,0,56
"2666",0,0,0,0,0,1,0,2
"2667",0,0,0,0,0,1,0,1
"2668",0,0,0,0,0,1,0,5
"2669",0,0,0,0,0,1,0,5
"2670",0,0,0,0,0,1,0,10
"2671",0,0,0,0,0,1,0,3
"2672",0,0,0,0,0,1,0,3
"2673",0,0,0,0,0,1,0,4
"2674",0,0,0,0,0,1,0,9
"2675",0,0,0,0,0,1,0,4
"2676",0,0,0,0,0,1,0,9
"2677",0,0,0,0,0,1,0,18
"2678",0,0,0,0,0,1,0,7
"2679",0,0,0,0,0,1,0,4
"2680",0,0,0,0,0,1,0,4
"2681",0,0,0,0,0,1,0,1
"2682",0,0,0,0,0,1,0,11
"2683",0,0,0,0,0,1,0,20
"2684",0,0,0,0,0,1,0,45
"2685",0,0,0,0,0,1,0,5
"2686",0,0,0,0,0,1,0,3
"2687",0,0,0,0,0,1,0,3
"2688",0,0,0,0,0,1,0,3
"2689",0,0,0,0,0,1,0,3
"2690",0,0,0,0,0,1,0,1
"2691",0,0,0,0,0,1,0,15
"2692",0,0,0,0,0,1,0,14
"2693",0,0,0,0,0,1,0,7
"2694",0,0,0,0,0,1,0,6
"2695",0,0,0,0,0,1,0,1
"2696",0,0,0,0,0,1,0,2
"2697",0,0,0,0,0,1,0,5
"2698",0,0,0,0,0,1,0,7
"2699",0,0,0,0,0,1,0,13
"2700",0,0,0,0,0,1,0,6
"2701",0,0,0,0,0,1,0,40
"2702",0,0,0,0,0,1,0,4
"2703",0,0,0,0,0,1,0,10
"2704",0,0,0,0,0,1,0,10
"2705",0,0,0,0,0,1,0,18
"2706",0,0,0,0,0,1,0,41
"2707",0,0,0,0,0,1,0,60
"2708",0,0,0,0,0,1,0,4
"2709",0,0,0,0,0,1,0,180
"2710",0,0,0,0,0,1,0,3
"2711",0,0,0,0,0,1,0,9
"2712",0,0,0,0,0,1,0,115
"2713",0,0,0,0,0,1,0,7
"2714",0,0,0,0,0,1,0,24
"2715",0,0,0,0,0,1,0,30
"2716",0,0,0,0,0,1,0,3
"2717",0,0,0,0,0,1,0,14
"2718",0,0,0,0,0,1,0,1
"2719",0,0,0,0,0,1,0,80
"2720",0,0,0,0,0,1,0,7
"2721",0,0,0,0,0,1,0,5
"2722",0,0,0,0,0,1,0,6
"2723",0,0,0,0,0,1,0,10
"2724",0,0,0,0,0,1,0,35
"2725",0,0,0,0,0,1,0,9
"2726",0,0,0,0,0,1,0,13
"2727",0,0,0,0,0,1,0,2
"2728",0,0,0,0,0,1,0,8
"2729",0,0,0,0,0,1,0,10
"2730",0,0,0,0,0,1,0,36
"2731",0,0,0,0,0,1,0,8
"2732",0,0,0,0,0,1,0,9
"2733",0,0,0,0,0,1,0,7
"2734",0,0,0,0,0,1,0,12
"2735",0,0,0,0,0,1,0,18
"2736",0,0,0,0,0,1,0,1
"2737",0,0,0,0,0,1,0,4
"2738",0,0,0,0,0,1,0,7
"2739",0,0,0,0,0,1,0,4
"2740",0,0,0,0,0,1,0,28
"2741",0,0,0,0,0,1,0,9
"2742",0,0,0,0,0,1,0,3
"2743",0,0,0,0,0,1,0,4
"2744",0,0,0,0,0,1,0,14
"2745",0,0,0,0,0,1,0,10
"2746",0,0,0,0,0,1,0,15
"2747",0,0,0,0,0,1,0,7
"2748",0,0,0,0,0,1,0,4
"2749",0,0,0,0,0,1,0,14
"2750",0,0,0,0,0,1,0,3
"2751",0,0,0,0,0,1,0,9
"2752",0,0,0,0,0,1,0,11
"2753",0,0,0,0,0,1,0,6
"2754",0,0,0,0,0,1,0,21
"2755",0,0,0,0,0,1,0,2
"2756",0,0,0,0,0,1,0,4
"2757",0,0,0,0,0,1,0,6
"2758",0,0,0,0,0,1,0,4
"2759",0,0,0,0,0,1,0,4
"2760",0,0,0,0,0,1,0,8
"2761",0,0,0,0,0,1,0,3
"2762",0,0,0,0,0,1,0,60
"2763",0,0,0,0,0,1,0,5
"2764",0,0,0,0,0,1,0,9
"2765",0,0,0,0,0,1,0,101
"2766",0,0,0,0,0,1,0,4
"2767",0,0,0,0,0,1,0,10
"2768",0,0,0,0,0,1,0,3
"2769",0,0,0,0,0,1,0,2
"2770",0,0,0,0,0,1,0,5
"2771",0,0,0,0,0,1,0,9
"2772",0,0,0,0,0,1,0,150
"2773",0,0,0,0,0,1,0,9
"2774",0,0,0,0,0,1,0,3
"2775",0,0,0,0,0,1,0,5
"2776",0,0,0,0,0,1,0,8
"2777",0,0,0,0,0,1,0,10
"2778",0,0,0,0,0,1,0,33
"2779",0,0,0,0,0,1,0,7
"2780",0,0,0,0,0,1,0,5
"2781",0,0,0,0,0,1,0,3
"2782",0,0,0,0,0,1,0,2
"2783",0,0,0,0,0,1,0,4
"2784",0,0,0,0,0,1,0,6
"2785",0,0,0,0,0,1,0,50
"2786",0,0,0,0,0,1,0,15
"2787",0,0,0,0,0,1,0,5
"2788",0,0,0,0,0,1,0,27
"2789",0,0,0,0,0,1,0,4
"2790",0,0,0,0,0,1,0,4
"2791",0,0,0,0,0,1,0,7
"2792",0,0,0,0,0,1,0,8
"2793",0,0,0,0,0,1,0,5
"2794",0,0,0,0,0,1,0,40
"2795",0,0,0,0,0,1,0,17
"2796",0,0,0,0,0,1,0,96
"2797",0,0,0,0,0,1,0,9
"2798",0,0,0,0,0,1,0,14
"2799",0,0,0,0,0,1,0,7
"2800",0,0,0,0,0,1,0,14
"2801",0,0,0,0,0,1,0,2
"2802",0,0,0,0,0,1,0,3
"2803",0,0,0,0,0,1,0,7
"2804",0,0,0,0,0,1,0,9
"2805",0,0,0,0,0,1,0,6
"2806",0,0,0,0,0,1,0,5
"2807",0,0,0,0,0,1,0,10
"2808",0,0,0,0,0,1,0,2
"2809",0,0,0,0,0,1,0,3
"2810",0,0,0,0,0,1,0,3
"2811",0,0,0,0,0,1,0,180
"2812",0,0,0,0,0,1,0,6
"2813",0,0,0,0,0,1,0,1
"2814",0,0,0,0,0,1,0,3
"2815",0,0,0,0,0,1,0,14
"2816",0,0,0,0,0,1,0,2
"2817",0,0,0,0,0,1,0,14
"2818",0,0,0,0,0,1,0,4
"2819",0,0,0,0,0,1,0,82
"2820",0,0,0,0,0,1,0,6
"2821",0,0,0,0,0,1,0,25
"2822",0,0,0,0,0,1,0,5
"2823",0,0,0,0,0,1,0,6
"2824",0,0,0,0,0,1,0,5
"2825",0,0,0,0,0,1,0,3
"2826",0,0,0,0,0,1,0,10
"2827",0,0,0,0,0,1,0,2
"2828",0,0,0,0,0,1,0,4
"2829",0,0,0,0,0,1,0,5
"2830",0,0,0,0,0,1,0,10
"2831",0,0,0,0,0,1,0,2
"2832",0,0,0,0,0,1,0,30
"2833",0,0,0,0,0,1,0,2
"2834",0,0,0,0,0,1,0,33
"2835",0,0,0,0,0,1,0,1
"2836",0,0,0,0,0,1,0,3
"2837",0,0,0,0,0,1,0,2
