"","Intentional injury by other person","Injury by person-unintentional or intent unknown","Animal and insect related incidents","Violence and other injuries by persons or animal","Roadway incidents involving motorized land vehicles","Transportation incidents","Fires and explosions","Slips, trips without fall","Fall on same level","Fall to lower level","Falls, slips, trips","Exposure to harmful substances or enviroments","Struck by object or equipment","Struck against object or equipment","Caught in or compressed by object or equipment","Contact with object, equipment","Repetitive motion involving microtasks","Overexertion in lifting or lowering","Overexertion and bodily reaction","all other","value"
"1418",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1419",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1420",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1421",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1422",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1423",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1424",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1425",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1426",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1427",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1428",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1429",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1430",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1431",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1432",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1433",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1434",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1435",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1436",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1437",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1438",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1439",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1440",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1441",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1442",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1443",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1444",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1445",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1446",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1447",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1448",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38
"1449",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1450",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1451",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1452",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1453",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1454",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1455",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1456",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1457",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
"1458",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1459",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1460",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1461",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1462",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1463",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1464",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1465",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1466",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1467",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1468",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1469",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1470",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1471",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1472",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1473",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1474",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1475",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1476",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1477",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61
"1478",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1479",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1480",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1481",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1482",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1483",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1484",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1485",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1486",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1487",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1488",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1489",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1490",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1491",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1492",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1493",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1494",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1495",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1496",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1497",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1498",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1499",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1500",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1501",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1502",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1503",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1504",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1505",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1506",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1507",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1508",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1509",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1510",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1511",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1512",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1513",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1514",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1515",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1516",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1517",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1518",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1519",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1520",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1521",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1522",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1523",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1524",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1525",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1526",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1527",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1528",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1529",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1530",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1531",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1532",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
"1533",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
"1534",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1535",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1536",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1537",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1538",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1539",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1540",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1541",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1542",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1543",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1544",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1545",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1546",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1547",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1548",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1549",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1550",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1551",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1552",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1553",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1554",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1555",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1556",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1557",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1558",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
"1559",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1560",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1561",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1562",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1563",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1564",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1565",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1566",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1567",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1568",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1569",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1570",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1571",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51
"1572",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1573",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1574",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1575",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1576",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1577",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1578",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1579",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1580",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1581",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1582",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1583",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1584",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1585",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1586",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1587",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1588",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1589",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61
"1590",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1591",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1592",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1593",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1594",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1595",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1596",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1597",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1598",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1599",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1600",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1601",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1602",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1603",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1604",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1605",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1606",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1607",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1608",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1609",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
"1610",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1611",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1612",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1613",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1614",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1617",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"1619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1620",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1621",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1623",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1624",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1625",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1626",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1627",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1628",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1629",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1630",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1631",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"1633",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36
"1635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90
"1637",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
"1639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27
"1640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27
"1643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1644",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
"1648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1651",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1654",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1656",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1658",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1661",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1662",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1663",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1664",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1665",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41
"1666",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
"1667",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1668",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1669",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1670",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1671",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1672",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1673",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1674",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1675",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1676",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"1677",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1678",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1679",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1680",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1681",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1682",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1683",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1684",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1685",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1686",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1687",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1688",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1689",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1690",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1691",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1692",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1693",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1694",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1695",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54
"1696",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1697",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1698",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1699",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1701",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1702",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1703",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1704",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1705",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1706",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1707",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1708",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"1709",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1710",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1711",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1712",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1713",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1714",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1715",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1716",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
